layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane
L2,P34972,250,5,245,3213,63,3150,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P34972,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P34972/P34972_pocket.lmdb,10,4839872738032690264,20260908,7.0
L2,P35218,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P35218,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P35218/P35218_pocket.lmdb,10,17811282997754711995,20260908,
L2,P35354,250,5,245,5049,99,4950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P35354,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P35354/P35354_pocket.lmdb,10,1770157441280708730,20260908,0.0
L2,P35367,250,5,245,1734,34,1700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P35367,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P35367/P35367_pocket.lmdb,10,8971473367048753703,20260908,1.0
L2,P35372,250,5,245,10047,197,9850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P35372,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P35372/P35372_pocket.lmdb,10,10061620227878594001,20260908,2.0
L2,P35408,250,5,245,2448,48,2400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P35408,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P35408/P35408_pocket.lmdb,10,14379700316803129034,20260908,3.0
L2,P35916,250,5,245,3621,71,3550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P35916,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P35916/P35916_pocket.lmdb,10,11140667564306843161,20260908,
L2,P35968,250,5,245,47277,927,46350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P35968,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P35968/P35968_pocket.lmdb,10,1858298940353224914,20260908,4.0
L2,P36544,250,5,245,1071,21,1050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P36544,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P36544/P36544_pocket.lmdb,10,12951766324361328702,20260908,5.0
L2,P36776,250,5,245,4488,88,4400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P36776,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P36776/P36776_pocket.lmdb,10,18195028446558865454,20260908,6.0
L2,P36888,250,5,245,25806,506,25300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P36888,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P36888/P36888_pocket.lmdb,10,14047146178822475714,20260908,7.0
L2,P36897,250,5,245,14127,277,13850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P36897,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P36897/P36897_pocket.lmdb,10,9447226883343475557,20260908,0.0
L2,P37023,250,5,245,816,16,800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P37023,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P37023/P37023_pocket.lmdb,10,2254166540724834276,20260908,1.0
L2,P39900,250,5,245,4233,83,4150,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P39900,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P39900/P39900_pocket.lmdb,10,280697111029556589,20260908,2.0
L2,P40261,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P40261,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P40261/P40261_pocket.lmdb,10,15202253486334365006,20260908,3.0
L2,P40337,250,5,245,1122,22,1100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P40337,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P40337/P40337_pocket.lmdb,10,9981431363519775366,20260908,4.0
L2,P40763,250,5,245,2550,50,2500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P40763,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P40763/P40763_pocket.lmdb,10,14520447719001648155,20260908,5.0
L2,P41143,250,5,245,4692,92,4600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41143,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41143/P41143_pocket.lmdb,10,16922421594253645997,20260908,6.0
L2,P41144,250,5,245,765,15,750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41144,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41144/P41144_pocket.lmdb,10,13409308526406592218,20260908,
L2,P41145,250,5,245,26826,526,26300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41145,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41145/P41145_pocket.lmdb,10,1460055777053687807,20260908,7.0
L2,P41146,250,5,245,2754,54,2700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41146,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41146/P41146_pocket.lmdb,10,11855510949854117517,20260908,0.0
L2,P41182,250,5,245,20706,406,20300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41182,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41182/P41182_pocket.lmdb,10,8281216109630295815,20260908,1.0
L2,P41240,250,5,245,8874,174,8700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41240,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41240/P41240_pocket.lmdb,10,15025249453218066687,20260908,2.0
L2,P41594,250,5,245,1326,26,1300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41594,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41594/P41594_pocket.lmdb,10,8461871899758847194,20260908,3.0
L2,P41595,250,5,245,2499,49,2450,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41595,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41595/P41595_pocket.lmdb,10,2444327930969041242,20260908,4.0
L2,P42330,250,5,245,3927,77,3850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P42330,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P42330/P42330_pocket.lmdb,10,14574232869392788587,20260908,5.0
L2,P42336,250,5,245,43554,854,42700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P42336,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P42336/P42336_pocket.lmdb,10,16526101187019469481,20260908,6.0
L2,P42338,250,5,245,6120,120,6000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P42338,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P42338/P42338_pocket.lmdb,10,16974834553329083693,20260908,
L2,P42345,250,5,245,4080,80,4000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P42345,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P42345/P42345_pocket.lmdb,10,177145128252505733,20260908,7.0
L2,P43116,250,5,245,1632,32,1600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43116,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43116/P43116_pocket.lmdb,10,5195103261273669948,20260908,0.0
L2,P43166,250,5,245,1989,39,1950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43166,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43166/P43166_pocket.lmdb,10,12030863631203087647,20260908,1.0
L2,P43235,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43235,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43235/P43235_pocket.lmdb,10,6721335010311847304,20260908,2.0
L2,P43405,250,5,245,5304,104,5200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43405,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43405/P43405_pocket.lmdb,10,6051173408357006759,20260908,3.0
L2,P43490,250,5,245,24582,482,24100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43490,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43490/P43490_pocket.lmdb,10,6285671643735688622,20260908,4.0
L2,P43681,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43681,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43681/P43681_pocket.lmdb,10,8579316395116177394,20260908,5.0
L2,P45452,250,5,245,1785,35,1750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P45452,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P45452/P45452_pocket.lmdb,10,13497316173459501329,20260908,6.0
L2,P45983,250,5,245,1428,28,1400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P45983,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P45983/P45983_pocket.lmdb,10,16310602216095080443,20260908,7.0
L2,P45984,250,5,245,2754,54,2700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P45984,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P45984/P45984_pocket.lmdb,10,12920801668132476899,20260908,0.0
L2,P47205,250,5,245,7497,147,7350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P47205,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P47205/P47205_pocket.lmdb,10,950904321173885250,20260908,1.0
L2,P47869,250,5,245,9384,184,9200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P47869,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P47869/P47869_pocket.lmdb,10,13826076266153989267,20260908,
L2,P47989,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P47989,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P47989/P47989_pocket.lmdb,10,7446210710647846029,20260908,2.0
L2,P48039,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48039,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48039/P48039_pocket.lmdb,10,11349498892974620636,20260908,3.0
L2,P48729,250,5,245,6834,134,6700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48729,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48729/P48729_pocket.lmdb,10,14882554613299517604,20260908,4.0
L2,P48730,250,5,245,7344,144,7200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48730,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48730/P48730_pocket.lmdb,10,106111681128453782,20260908,5.0
L2,P48735,250,5,245,1479,29,1450,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48735,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48735/P48735_pocket.lmdb,10,7312166402163649039,20260908,6.0
L2,P48736,250,5,245,11373,223,11150,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48736,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48736/P48736_pocket.lmdb,10,8162964504041600121,20260908,7.0
L2,P49137,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49137,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49137/P49137_pocket.lmdb,10,5131191303617840071,20260908,0.0
L2,P49286,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49286,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49286/P49286_pocket.lmdb,10,12008979008947529829,20260908,1.0
L2,P49327,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49327,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49327/P49327_pocket.lmdb,10,4979688414455946081,20260908,2.0
L2,P49336,250,5,245,1785,35,1750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49336,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49336/P49336_pocket.lmdb,10,48700635593224764,20260908,3.0
L2,P49674,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49674,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49674/P49674_pocket.lmdb,10,13211385606832227927,20260908,4.0
L2,P49759,250,5,245,6834,134,6700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49759,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49759/P49759_pocket.lmdb,10,10443795513089400217,20260908,5.0
L2,P49760,250,5,245,13107,257,12850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49760,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49760/P49760_pocket.lmdb,10,17876188330546090039,20260908,6.0
L2,P49761,250,5,245,7038,138,6900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49761,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49761/P49761_pocket.lmdb,10,13989494112138186621,20260908,7.0
L2,P49840,250,5,245,80580,1580,79000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49840,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49840/P49840_pocket.lmdb,10,562140177573289555,20260908,0.0
L2,P49841,250,5,245,71757,1407,70350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49841,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49841/P49841_pocket.lmdb,10,17175510516983781376,20260908,1.0
L2,P50053,250,5,245,48144,944,47200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P50053,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P50053/P50053_pocket.lmdb,10,7243468774494059997,20260908,2.0
L2,P50406,250,5,245,2856,56,2800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P50406,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P50406/P50406_pocket.lmdb,10,16291612566584427120,20260908,3.0
L2,P50613,250,5,245,8925,175,8750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P50613,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P50613/P50613_pocket.lmdb,10,16900297160569961445,20260908,4.0
L2,P50750,250,5,245,9792,192,9600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P50750,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P50750/P50750_pocket.lmdb,10,11424716130217857700,20260908,5.0
L2,P51449,250,5,245,2448,48,2400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51449,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51449/P51449_pocket.lmdb,10,11577421460981457739,20260908,6.0
L2,P51531,250,5,245,4692,92,4600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51531,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51531/P51531_pocket.lmdb,10,9048981913808384987,20260908,7.0
L2,P51532,250,5,245,4182,82,4100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51532,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51532/P51532_pocket.lmdb,10,2783754936406297011,20260908,0.0
L2,P51617,250,5,245,2193,43,2150,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51617,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51617/P51617_pocket.lmdb,10,6186934965144945035,20260908,1.0
L2,P51813,250,5,245,2142,42,2100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51813,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51813/P51813_pocket.lmdb,10,1337128737132622209,20260908,2.0
L2,P52333,250,5,245,36975,725,36250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P52333,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P52333/P52333_pocket.lmdb,10,8789124616024672854,20260908,3.0
L2,P52895,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P52895,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P52895/P52895_pocket.lmdb,10,6863298678454287852,20260908,4.0
L2,P53350,250,5,245,5457,107,5350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53350,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53350/P53350_pocket.lmdb,10,5926459505201142792,20260908,5.0
L2,P53396,250,5,245,3009,59,2950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53396,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53396/P53396_pocket.lmdb,10,10893016921484199280,20260908,6.0
L2,P53634,250,5,245,21165,415,20750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53634,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53634/P53634_pocket.lmdb,10,13115191250495430843,20260908,7.0
L2,P53667,250,5,245,3162,62,3100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53667,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53667/P53667_pocket.lmdb,10,15375060863387469571,20260908,0.0
L2,P53671,250,5,245,3366,66,3300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53671,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53671/P53671_pocket.lmdb,10,4782560117814050770,20260908,1.0
L2,P53779,250,5,245,3315,65,3250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53779,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53779/P53779_pocket.lmdb,10,11821310535213642480,20260908,2.0
L2,P54646,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P54646,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P54646/P54646_pocket.lmdb,10,2132946230180196429,20260908,3.0
L2,P55055,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P55055,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P55055/P55055_pocket.lmdb,10,491764220131053142,20260908,4.0
L2,P56373,250,5,245,1377,27,1350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P56373,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P56373/P56373_pocket.lmdb,10,6215162804272885582,20260908,5.0
L2,P56524,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P56524,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P56524/P56524_pocket.lmdb,10,9432188509062104657,20260908,6.0
L2,P56817,250,5,245,17952,352,17600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P56817,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P56817/P56817_pocket.lmdb,10,15722719694249268923,20260908,7.0
L2,P61073,250,5,245,2652,52,2600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P61073,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P61073/P61073_pocket.lmdb,10,164054297541768995,20260908,0.0
L2,P61964,250,5,245,2601,51,2550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P61964,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P61964/P61964_pocket.lmdb,10,15451007001856106310,20260908,1.0
L2,P62813,250,5,245,4386,86,4300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P62813,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P62813/P62813_pocket.lmdb,10,11111871172506177353,20260908,
L2,P62937,250,5,245,5151,101,5050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P62937,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P62937/P62937_pocket.lmdb,10,13167805312893813105,20260908,2.0
L2,P68400,250,5,245,11271,221,11050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P68400,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P68400/P68400_pocket.lmdb,10,18212783359465992263,20260908,3.0
L2,P69996,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P69996,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P69996/P69996_pocket.lmdb,10,15690607129314005087,20260908,4.0
L2,P78527,250,5,245,32232,632,31600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P78527,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P78527/P78527_pocket.lmdb,10,3430129190349008118,20260908,5.0
L2,P79208,250,5,245,1326,26,1300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P79208,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P79208/P79208_pocket.lmdb,10,1839303519425938272,20260908,
L2,P80192,250,5,245,2958,58,2900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P80192,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P80192/P80192_pocket.lmdb,10,16051549718163635501,20260908,6.0
