layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane,sampled_from_n,previous_target_dir,n_cached_scores,n_cached_poses
L2,Q5BJF2,30,5,25,5610,110,5500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q5BJF2,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q5BJF2/Q5BJF2_pocket.lmdb,3,3798498699686514526,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q5BJF2,0,0
L2,Q5S007,30,5,25,38760,760,38000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q5S007,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q5S007/Q5S007_pocket.lmdb,3,8658173226479467445,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q5S007,0,0
L2,Q5U3Y7,30,5,25,2142,42,2100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q5U3Y7,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q5U3Y7/Q5U3Y7_pocket.lmdb,3,9684294273888793907,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q5U3Y7,0,0
L2,Q60492,30,5,25,2448,48,2400,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q60492,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q60492/Q60492_pocket.lmdb,3,17470375324704485136,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q60492,0,0
L2,Q63470,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q63470,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q63470/Q63470_pocket.lmdb,3,14823825894575790235,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q63470,0,0
L2,Q64610,30,5,25,2805,55,2750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q64610,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q64610/Q64610_pocket.lmdb,3,15012721728059920607,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q64610,0,0
L2,Q6P179,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q6P179,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q6P179/Q6P179_pocket.lmdb,3,5562291520622637561,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q6P179,0,0
L2,Q6V1X1,30,5,25,3519,69,3450,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q6V1X1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q6V1X1/Q6V1X1_pocket.lmdb,3,4376537476194957180,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q6V1X1,0,0
L2,Q6ZQW0,30,5,25,2754,54,2700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q6ZQW0,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q6ZQW0/Q6ZQW0_pocket.lmdb,3,17466633757898685531,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q6ZQW0,0,0
L2,Q72547,30,5,25,3264,64,3200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q72547,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q72547/Q72547_pocket.lmdb,3,2109744524379591386,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q72547,0,0
L2,Q86TI2,30,5,25,2856,56,2800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q86TI2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86TI2/Q86TI2_pocket.lmdb,3,16892762273824716558,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86TI2,0,0
L2,Q86U44,30,5,25,2958,58,2900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q86U44,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86U44/Q86U44_pocket.lmdb,3,11990651935961600082,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86U44,0,0
L2,Q86V86,30,5,25,1887,37,1850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q86V86,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86V86/Q86V86_pocket.lmdb,3,4537709165083990538,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86V86,0,0
L2,Q86W56,30,5,25,17391,341,17050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q86W56,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86W56/Q86W56_pocket.lmdb,3,17279323815206579078,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86W56,0,0
L2,Q86WV6,30,5,25,8670,170,8500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q86WV6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86WV6/Q86WV6_pocket.lmdb,3,15943356728660561548,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86WV6,0,0
L2,Q86X55,30,5,25,2397,47,2350,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q86X55,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86X55/Q86X55_pocket.lmdb,3,1773693366498944519,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86X55,0,0
L2,Q8IVH8,30,5,25,16932,332,16600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8IVH8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8IVH8/Q8IVH8_pocket.lmdb,3,850638559606822285,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8IVH8,0,0
L2,Q8IXJ6,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8IXJ6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8IXJ6/Q8IXJ6_pocket.lmdb,3,3181465370024180188,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8IXJ6,0,0
L2,Q8IYT8,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8IYT8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8IYT8/Q8IYT8_pocket.lmdb,3,718830406906573307,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8IYT8,0,0
L2,Q8N884,30,5,25,15708,308,15400,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8N884,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8N884/Q8N884_pocket.lmdb,3,15890162776764807736,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8N884,0,0
L2,Q8NEB9,30,5,25,2907,57,2850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8NEB9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NEB9/Q8NEB9_pocket.lmdb,3,13014184775889932371,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NEB9,0,0
L2,Q8NER1,30,5,25,2244,44,2200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8NER1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NER1/Q8NER1_pocket.lmdb,3,13299623508838506974,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NER1,0,0
L2,Q8NET8,30,5,25,15096,296,14800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8NET8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NET8/Q8NET8_pocket.lmdb,3,9718406774293383912,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NET8,0,0
L2,Q8NFU5,30,5,25,3366,66,3300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8NFU5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NFU5/Q8NFU5_pocket.lmdb,3,6907290076445864300,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NFU5,0,0
L2,Q8NI77,30,5,25,55590,1090,54500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8NI77,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NI77/Q8NI77_pocket.lmdb,3,15814780312379827803,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NI77,0,0
L2,Q8R4B8,30,5,25,2958,58,2900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8R4B8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8R4B8/Q8R4B8_pocket.lmdb,3,1090822053564237680,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8R4B8,0,0
L2,Q8TDV5,30,5,25,1530,30,1500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8TDV5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8TDV5/Q8TDV5_pocket.lmdb,3,2508950880873290909,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8TDV5,0,0
L2,Q8TF76,30,5,25,1887,37,1850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q8TF76,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8TF76/Q8TF76_pocket.lmdb,3,12579613584832070363,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8TF76,0,0
L2,Q92633,30,5,25,28560,560,28000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q92633,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92633/Q92633_pocket.lmdb,3,2798297229813730211,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92633,0,0
L2,Q92769,30,5,25,17238,338,16900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q92769,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92769/Q92769_pocket.lmdb,3,16074117302684030660,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92769,0,0
L2,Q92793,30,5,25,22287,437,21850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q92793,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92793/Q92793_pocket.lmdb,3,15949137081020790063,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92793,0,0
L2,Q92831,30,5,25,2091,41,2050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q92831,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92831/Q92831_pocket.lmdb,3,1156817880154392340,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92831,0,0
L2,Q92918,30,5,25,115821,2271,113550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q92918,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92918/Q92918_pocket.lmdb,3,2154535338757931022,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92918,0,0
L2,Q92993,30,5,25,4743,93,4650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q92993,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92993/Q92993_pocket.lmdb,3,1536168215890324819,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92993,0,0
L2,Q93009,30,5,25,14943,293,14650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q93009,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q93009/Q93009_pocket.lmdb,3,8878932701269946113,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q93009,0,0
L2,Q969S8,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q969S8,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q969S8/Q969S8_pocket.lmdb,3,11710583677179484059,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q969S8,0,0
L2,Q96GG9,30,5,25,26010,510,25500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q96GG9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96GG9/Q96GG9_pocket.lmdb,3,18353175833331949693,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96GG9,0,0
L2,Q96KQ7,30,5,25,1734,34,1700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q96KQ7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96KQ7/Q96KQ7_pocket.lmdb,3,8161736067137926098,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96KQ7,0,0
L2,Q96P20,30,5,25,22644,444,22200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q96P20,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96P20/Q96P20_pocket.lmdb,3,16436393441582358018,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96P20,0,0
L2,Q96RI1,30,5,25,3111,61,3050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q96RI1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96RI1/Q96RI1_pocket.lmdb,3,11836810998398922046,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96RI1,0,0
L2,Q96S37,30,5,25,1530,30,1500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q96S37,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96S37/Q96S37_pocket.lmdb,3,1593911988562339284,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96S37,0,0
L2,Q96SW2,30,5,25,34323,673,33650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q96SW2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96SW2/Q96SW2_pocket.lmdb,3,14544272275672805853,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96SW2,0,0
L2,Q99558,30,5,25,2805,55,2750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99558,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99558/Q99558_pocket.lmdb,3,59678765910208519,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99558,0,0
L2,Q99571,30,5,25,2499,49,2450,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99571,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99571/Q99571_pocket.lmdb,3,6087880859453506474,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99571,0,0
L2,Q99572,30,5,25,1377,27,1350,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99572,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99572/Q99572_pocket.lmdb,3,8205139293731048638,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99572,0,0
L2,Q99640,30,5,25,14586,286,14300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99640,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99640/Q99640_pocket.lmdb,3,17079405426188056196,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99640,0,0
L2,Q99683,30,5,25,3876,76,3800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99683,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99683/Q99683_pocket.lmdb,3,13674984531179255621,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99683,0,0
L2,Q99685,30,5,25,19380,380,19000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99685,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99685/Q99685_pocket.lmdb,3,15258413873761706827,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99685,0,0
L2,Q99720,30,5,25,2142,42,2100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99720,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99720/Q99720_pocket.lmdb,3,11162333447591041756,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99720,0,0
L2,Q99814,30,5,25,5814,114,5700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99814,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99814/Q99814_pocket.lmdb,3,2448851036893299155,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99814,0,0
L2,Q99873,30,5,25,1530,30,1500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q99873,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99873/Q99873_pocket.lmdb,3,12344358936264653289,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99873,0,0
L2,Q9BUB5,30,5,25,5916,116,5800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9BUB5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9BUB5/Q9BUB5_pocket.lmdb,3,12744767770848170212,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9BUB5,0,0
L2,Q9BWU1,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9BWU1,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9BWU1/Q9BWU1_pocket.lmdb,3,14246880425276306931,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9BWU1,0,0
L2,Q9BY41,30,5,25,20043,393,19650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9BY41,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9BY41/Q9BY41_pocket.lmdb,3,15683001530190058582,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9BY41,0,0
L2,Q9BZP6,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9BZP6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9BZP6/Q9BZP6_pocket.lmdb,3,9667155393906933099,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9BZP6,0,0
L2,Q9C0B1,30,5,25,1530,30,1500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9C0B1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9C0B1/Q9C0B1_pocket.lmdb,3,18047112745551552723,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9C0B1,0,0
L2,Q9GZT9,30,5,25,3978,78,3900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9GZT9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9GZT9/Q9GZT9_pocket.lmdb,3,14135334687723468167,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9GZT9,0,0
L2,Q9H2K2,30,5,25,4080,80,4000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9H2K2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H2K2/Q9H2K2_pocket.lmdb,3,16771913165203141998,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H2K2,0,0
L2,Q9H3N8,30,5,25,2805,55,2750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9H3N8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H3N8/Q9H3N8_pocket.lmdb,3,3559926102495301905,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H3N8,0,0
L2,Q9H7B4,30,5,25,1275,25,1250,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9H7B4,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H7B4/Q9H7B4_pocket.lmdb,3,10614907148706661178,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H7B4,0,0
L2,Q9H8M2,30,5,25,19941,391,19550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9H8M2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H8M2/Q9H8M2_pocket.lmdb,3,14472688146121917601,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H8M2,0,0
L2,Q9H999,30,5,25,4131,81,4050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9H999,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H999/Q9H999_pocket.lmdb,3,17107363648506940338,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H999,0,0
L2,Q9HAZ1,30,5,25,6885,135,6750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9HAZ1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9HAZ1/Q9HAZ1_pocket.lmdb,3,6987299875604292340,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9HAZ1,0,0
L2,Q9HBH9,30,5,25,5304,104,5200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9HBH9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9HBH9/Q9HBH9_pocket.lmdb,3,14904018316272604421,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9HBH9,0,0
L2,Q9NQS5,30,5,25,2346,46,2300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9NQS5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NQS5/Q9NQS5_pocket.lmdb,3,17454990046489361654,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NQS5,0,0
L2,Q9NR48,30,5,25,1785,35,1750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9NR48,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NR48/Q9NR48_pocket.lmdb,3,10528352843636104835,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NR48,0,0
L2,Q9NR97,30,5,25,2958,58,2900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9NR97,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NR97/Q9NR97_pocket.lmdb,3,14534889913300491002,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NR97,0,0
L2,Q9NSY1,30,5,25,3468,68,3400,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9NSY1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NSY1/Q9NSY1_pocket.lmdb,3,9746957926393701782,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NSY1,0,0
L2,Q9NWZ3,30,5,25,74358,1458,72900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9NWZ3,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NWZ3/Q9NWZ3_pocket.lmdb,3,13892537115458745293,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NWZ3,0,0
L2,Q9NXS2,30,5,25,2091,41,2050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9NXS2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NXS2/Q9NXS2_pocket.lmdb,3,13547289363148943660,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NXS2,0,0
L2,Q9NYK1,30,5,25,2958,58,2900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/Q9NYK1,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NYK1/Q9NYK1_pocket.lmdb,3,6774941488986965902,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NYK1,0,0
